ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
12533,6937,14912,list,26,31,18,428,2021-01-01
12534,6937,13453,list,26,17,11,228,2021-01-01
12535,6937,19131,paczka,33,13,4,49654,2021-01-01
12536,6938,10227,list,37,27,16,785,2021-10-27
12537,6938,11407,paleta,77,93,42,183220,2021-10-27
12538,6938,13888,paleta,48,70,31,89801,2021-10-27
12539,6938,19741,paleta,96,86,71,192013,2021-10-27
12540,6939,3958,paczka,87,16,84,32518,2021-02-02
12541,6940,9332,list,43,41,18,757,2021-09-09
12542,6941,6767,paleta,76,42,42,149545,2021-04-28
12543,6941,15179,paczka,79,63,61,35607,2021-04-28
12544,6941,11922,paleta,83,39,97,59290,2021-04-28
12545,6941,8790,list,43,29,6,208,2021-04-28
12546,6942,13484,paleta,37,94,82,136759,2021-06-18
12547,6943,1008,paleta,48,78,49,173935,2021-06-10
12548,6944,11326,paleta,57,54,46,51182,2021-05-08
12549,6944,420,paczka,21,17,33,34904,2021-05-08
12550,6944,12397,paczka,51,76,50,42680,2021-05-08
12551,6945,15733,list,15,32,13,425,2021-01-27
12552,6945,16396,paczka,5,81,4,36155,2021-01-27
12553,6945,10561,paleta,97,74,70,198840,2021-01-27
12554,6945,6585,paleta,40,42,25,118768,2021-01-27
12555,6946,4156,paczka,47,97,2,26970,2021-01-01
12556,6947,11017,paleta,49,55,80,45827,2021-01-28
12557,6948,14671,list,26,46,12,650,2021-10-09
12558,6949,2180,paleta,23,58,98,126093,2021-07-14
12559,6950,2102,paleta,58,93,71,152609,2021-06-09
12560,6951,7608,paczka,36,99,12,38295,2021-01-29
12561,6952,3640,paleta,96,58,62,84382,2021-07-27
12562,6953,13023,paleta,31,97,71,37580,2021-03-06
12563,6953,15887,paleta,29,33,85,148900,2021-03-06
12564,6953,15664,list,10,38,13,675,2021-03-06
12565,6953,1373,paczka,94,77,46,25156,2021-03-06
12566,6954,9882,paleta,48,73,33,197951,2021-01-23
12567,6954,7873,paczka,44,94,45,37375,2021-01-23
12568,6955,7919,list,9,47,5,778,2021-01-04
12569,6956,414,list,33,45,9,69,2021-03-25
12570,6957,9117,list,33,41,16,741,2021-05-04
12571,6958,1266,paleta,67,33,85,52109,2021-04-20
12572,6959,6035,paczka,43,6,58,39439,2021-03-02
12573,6959,14391,list,11,44,3,755,2021-03-02
12574,6960,17630,list,48,43,1,202,2021-01-25
12575,6961,2410,list,20,14,17,531,2021-05-05
12576,6961,16972,paleta,79,38,64,155670,2021-05-05
12577,6961,18592,paleta,96,44,83,28612,2021-05-05
12578,6962,12490,paleta,92,40,72,177057,2021-02-01
12579,6963,2019,paleta,68,55,91,75257,2021-03-26
12580,6963,1892,list,45,27,4,632,2021-03-26
12581,6964,2056,paczka,55,10,46,38385,2021-09-04
12582,6964,10332,paczka,70,94,60,36615,2021-09-04
12583,6964,15471,paleta,25,31,21,72140,2021-09-04
12584,6964,8336,paczka,59,53,25,22375,2021-09-04
12585,6965,2355,paczka,77,63,17,40463,2021-10-04
12586,6965,17213,paleta,68,65,39,102405,2021-10-04
12587,6965,15567,paleta,43,82,77,89522,2021-10-04
12588,6965,9324,list,13,31,17,127,2021-10-04
12589,6966,4925,list,26,8,1,724,2021-06-11
12590,6967,2625,paczka,56,68,30,16304,2021-01-22
12591,6968,12343,paleta,58,69,54,136952,2021-01-03
12592,6969,8579,paleta,33,71,65,176078,2021-05-30
12593,6969,12881,paczka,24,89,73,43355,2021-05-30
12594,6969,8153,list,45,38,9,651,2021-05-30
12595,6970,13156,paleta,78,68,56,162188,2021-01-13
12596,6971,2220,list,22,48,1,493,2021-01-12
12597,6972,3984,list,18,16,8,233,2021-02-08
12598,6973,6910,paleta,56,75,95,180247,2021-02-16
12599,6974,16429,paleta,29,39,84,199947,2021-01-31
12600,6974,15094,paczka,96,64,42,30300,2021-01-31
12601,6974,19602,paczka,44,59,21,23295,2021-01-31
12602,6974,17026,paleta,76,69,93,87779,2021-01-31
12603,6975,2140,list,20,36,11,12,2021-10-27
12604,6976,2238,list,12,21,1,153,2021-03-03
12605,6977,3808,paczka,81,94,76,47050,2021-02-03
12606,6978,8658,paleta,93,77,91,197668,2021-04-04
12607,6979,10061,paleta,37,74,22,165749,2021-03-01
12608,6979,13608,paczka,79,26,33,43357,2021-03-01
12609,6979,221,paleta,57,92,37,155355,2021-03-01
12610,6980,8752,paleta,49,69,23,85076,2021-10-09
12611,6981,15174,list,5,47,6,816,2021-01-15
12612,6982,7555,paleta,51,33,84,185115,2021-10-17
12613,6983,5487,list,27,42,19,804,2021-07-25
12614,6984,16988,list,42,17,14,948,2021-08-03
12615,6984,15446,paczka,41,88,49,39451,2021-08-03
12616,6984,7007,list,17,39,3,662,2021-08-03
12617,6984,19354,list,10,23,3,862,2021-08-03
12618,6985,18561,paczka,96,14,43,33380,2021-07-06
12619,6985,13762,paleta,55,78,37,50609,2021-07-06
12620,6986,15275,list,40,25,7,2,2021-01-03
12621,6987,5526,paleta,44,93,73,130940,2021-02-15
12622,6987,8563,list,49,23,4,373,2021-02-15
12623,6988,8071,paczka,37,28,23,33766,2021-06-29
12624,6988,3067,paleta,76,20,82,112607,2021-06-29
12625,6989,7190,list,27,47,1,469,2021-03-27
12626,6990,9211,paleta,59,91,94,169927,2021-10-17
12627,6991,14441,list,35,22,16,237,2021-10-15
12628,6992,9897,list,10,29,2,826,2021-01-27
12629,6992,14851,paczka,91,86,18,47882,2021-01-27
12630,6993,9760,paleta,70,76,89,60414,2021-02-27
12631,6993,10981,list,47,10,3,196,2021-02-27
12632,6994,8507,paczka,99,48,98,11806,2021-10-27
12633,6995,4989,paleta,42,63,31,110022,2021-07-30
12634,6996,951,paleta,45,73,37,118750,2021-08-15
12635,6996,8315,paczka,58,38,27,22915,2021-08-15
12636,6996,3982,paleta,95,33,65,25852,2021-08-15
12637,6997,4067,list,31,23,9,604,2021-01-23
12638,6997,11942,paczka,82,13,8,35620,2021-01-23
12639,6997,18341,paczka,87,97,15,37136,2021-01-23
12640,6997,8400,paleta,85,35,37,111758,2021-01-23
12641,6998,9376,paczka,21,40,45,25827,2021-02-17
12642,6999,17957,paczka,24,96,69,24553,2021-06-27
12643,7000,2394,list,20,9,12,74,2021-04-10
12644,7001,16593,list,16,23,3,806,2021-04-03
12645,7002,15903,paczka,14,11,17,43887,2021-03-05
12646,7002,9705,paczka,15,12,9,41691,2021-03-05
12647,7002,14494,list,46,34,16,197,2021-03-05
12648,7002,11750,paleta,96,91,30,49844,2021-03-05
12649,7003,15431,list,13,21,12,685,2021-07-01
12650,7004,1213,paleta,65,64,96,85721,2021-01-02
12651,7005,2297,paczka,55,94,41,20634,2021-06-29
12652,7005,10481,paczka,29,20,72,6245,2021-06-29
12653,7005,6732,paleta,35,53,98,157609,2021-06-29
12654,7005,14921,list,39,34,17,962,2021-06-29
12655,7006,4434,paczka,67,93,11,39531,2021-09-18
12656,7007,19572,list,23,46,5,780,2021-09-12
12657,7008,12594,paleta,32,68,20,163953,2021-06-19
12658,7009,17470,list,8,23,17,616,2021-03-24
12659,7009,509,paczka,9,83,74,47057,2021-03-24
12660,7009,18735,paleta,66,54,90,143239,2021-03-24
12661,7009,7974,paleta,25,41,98,121333,2021-03-24
12662,7010,7003,paczka,30,84,94,49191,2021-09-25
12663,7011,3115,list,28,21,19,873,2021-04-24
12664,7012,744,list,21,41,13,982,2021-06-05
12665,7012,17903,paczka,82,8,12,39059,2021-06-05
12666,7012,5198,paleta,49,44,88,39521,2021-06-05
12667,7013,12575,paczka,36,58,53,32401,2021-01-02
12668,7013,6468,paleta,60,31,92,123215,2021-01-02
12669,7013,18582,paleta,65,48,68,199222,2021-01-02
12670,7014,2812,list,12,47,7,820,2021-06-06
12671,7014,7670,list,21,42,17,345,2021-06-06
12672,7014,288,paleta,30,80,60,75171,2021-06-06
12673,7015,9018,list,5,24,14,34,2021-06-19
12674,7016,8198,paleta,55,55,69,77117,2021-02-07
12675,7017,2257,paleta,89,84,53,190110,2021-02-19
12676,7017,19396,paczka,72,51,85,38899,2021-02-19
12677,7018,11488,paleta,83,57,74,116468,2021-04-08
12678,7019,8319,paczka,11,15,19,15909,2021-02-18
12679,7020,17696,list,10,35,10,534,2021-07-03
12680,7020,17620,paczka,98,44,44,6337,2021-07-03
12681,7020,2477,list,31,46,1,703,2021-07-03
12682,7021,4327,paleta,46,29,38,182249,2021-08-23
12683,7021,3920,paczka,90,15,67,14046,2021-08-23
12684,7021,3931,list,28,10,14,388,2021-08-23
12685,7021,5053,paleta,69,76,51,183493,2021-08-23
12686,7022,2403,paleta,72,77,99,165118,2021-09-21
12687,7023,2477,paleta,65,80,51,184853,2021-05-10
12688,7023,6343,paleta,67,90,27,199920,2021-05-10
12689,7023,6131,paleta,55,71,50,59224,2021-05-10
12690,7023,3386,paczka,49,89,48,5529,2021-05-10
12691,7024,9510,list,23,33,13,40,2021-06-20
12692,7024,17701,paczka,74,61,24,23226,2021-06-20
12693,7024,2615,list,26,42,16,139,2021-06-20
12694,7024,11737,list,43,7,5,706,2021-06-20
12695,7025,18683,paczka,99,76,22,13740,2021-09-05
12696,7026,15330,paleta,45,77,59,121804,2021-08-23
12697,7027,191,paleta,71,63,52,27421,2021-10-21
12698,7028,710,list,19,24,16,841,2021-10-10
12699,7029,9076,list,7,6,4,381,2021-01-02
12700,7030,7371,paczka,7,29,4,1456,2021-10-18
12701,7031,8933,paczka,27,99,92,1674,2021-03-20
12702,7032,3976,list,25,46,19,809,2021-04-29
12703,7032,293,list,45,43,1,920,2021-04-29
12704,7032,12505,paczka,24,84,70,2450,2021-04-29
12705,7032,6891,list,12,14,18,411,2021-04-29
12706,7033,6972,paleta,70,54,43,26321,2021-10-08
12707,7034,16307,list,46,13,13,977,2021-03-14
12708,7035,9210,paczka,43,14,79,30905,2021-07-26
12709,7036,19406,paleta,45,76,54,163459,2021-02-21
12710,7036,6554,paczka,40,95,56,40339,2021-02-21
12711,7036,6600,paleta,81,29,66,162482,2021-02-21
12712,7036,3623,paczka,67,27,28,29309,2021-02-21
12713,7037,14766,list,47,17,16,495,2021-09-03
12714,7037,16509,paczka,49,68,52,8589,2021-09-03
12715,7037,16972,paczka,54,89,41,36154,2021-09-03
12716,7037,579,paczka,25,10,94,38796,2021-09-03
12717,7038,2971,paczka,38,20,15,35204,2021-09-11
12718,7039,11271,paczka,70,76,90,4898,2021-01-24
12719,7040,15878,paczka,15,55,44,25276,2021-03-08
12720,7041,12514,paleta,35,43,92,132388,2021-10-13
12721,7042,1433,paleta,41,61,63,135311,2021-05-25
12722,7042,15585,paczka,37,37,24,10621,2021-05-25
12723,7043,3412,paleta,53,40,70,187585,2021-06-30
12724,7044,11714,paczka,12,56,38,21739,2021-03-18
12725,7044,4244,paleta,69,66,53,48188,2021-03-18
12726,7044,18459,paczka,55,31,32,7309,2021-03-18
12727,7045,11451,list,41,35,5,989,2021-05-22
12728,7046,7650,paleta,37,33,50,100777,2021-08-05
12729,7046,16214,paleta,47,85,70,128446,2021-08-05
12730,7046,4205,list,19,27,16,688,2021-08-05
12731,7046,6177,paczka,39,76,10,23901,2021-08-05
12732,7047,3746,paleta,80,68,44,100694,2021-08-07
12733,7048,14977,paczka,48,38,14,19932,2021-10-02
12734,7049,18352,list,8,46,5,492,2021-07-11
12735,7050,5882,paczka,52,99,14,2611,2021-08-13
12736,7051,9644,paleta,43,23,48,83865,2021-05-09
12737,7052,15413,paczka,19,23,1,31086,2021-05-30
12738,7053,5647,paleta,60,31,96,142999,2021-02-08
12739,7054,11252,paczka,90,45,10,15552,2021-08-15
12740,7054,5027,paleta,76,85,20,84003,2021-08-15
12741,7054,18532,paczka,51,99,4,30199,2021-08-15
12742,7055,44,list,39,11,2,621,2021-03-08
12743,7056,4040,list,32,36,8,133,2021-02-08
12744,7057,19197,paczka,92,29,40,45593,2021-10-15
12745,7058,3272,paleta,79,45,45,189996,2021-05-31
12746,7058,9459,paczka,86,44,4,41556,2021-05-31
12747,7058,177,list,26,35,6,972,2021-05-31
12748,7058,62,list,42,35,8,260,2021-05-31
12749,7059,12129,list,42,47,13,298,2021-04-19
12750,7060,4008,paczka,72,60,28,9798,2021-06-08
12751,7060,1708,paleta,64,95,50,184746,2021-06-08
12752,7060,10647,paleta,47,93,84,100434,2021-06-08
12753,7061,4398,list,7,25,19,107,2021-10-03
12754,7062,4542,paczka,82,29,60,33171,2021-08-11
12755,7063,13128,list,17,37,2,633,2021-01-22
12756,7064,9204,list,43,29,7,756,2021-01-17
12757,7064,2358,paleta,30,33,64,77082,2021-01-17
12758,7065,17467,list,14,5,9,149,2021-06-13
12759,7066,19106,paleta,38,60,28,154996,2021-07-16
12760,7067,10986,paczka,44,32,56,34750,2021-01-15
12761,7067,12874,list,38,10,15,443,2021-01-15
12762,7067,7875,paczka,44,70,46,21782,2021-01-15
12763,7068,11701,paleta,78,21,52,68256,2021-10-03
12764,7068,11962,list,32,46,16,856,2021-10-03
12765,7068,9354,paleta,50,92,45,75365,2021-10-03
12766,7069,10970,paleta,70,78,26,74661,2021-01-08
12767,7070,3274,list,28,48,10,641,2021-01-25
12768,7071,2026,list,32,14,2,364,2021-09-26
12769,7072,14338,list,11,25,3,744,2021-02-08
12770,7073,8122,paczka,38,49,89,10445,2021-08-07
12771,7073,14798,paczka,33,90,65,49066,2021-08-07
12772,7074,6242,paleta,81,90,27,158811,2021-06-14
12773,7075,16973,paleta,23,29,64,172100,2021-07-09
12774,7075,5255,paczka,72,92,91,4590,2021-07-09
12775,7075,1048,paleta,52,37,28,78372,2021-07-09
12776,7076,3977,paleta,81,58,74,102367,2021-07-24
12777,7077,8553,paczka,31,31,23,9391,2021-09-04
12778,7078,9182,paczka,23,58,99,17509,2021-07-03
12779,7078,5781,paczka,32,21,6,26858,2021-07-03
12780,7078,9591,paczka,94,89,64,4288,2021-07-03
12781,7079,4664,list,44,36,5,283,2021-01-23
12782,7079,4830,list,8,13,12,531,2021-01-23
12783,7080,19684,list,13,33,2,999,2021-10-30
12784,7080,13509,paleta,64,75,72,117698,2021-10-30
12785,7080,11396,list,45,17,4,358,2021-10-30
12786,7081,12201,paczka,50,96,45,42012,2021-03-10
12787,7082,15528,paleta,68,21,28,195726,2021-01-17
12788,7082,16121,list,48,17,14,390,2021-01-17
12789,7082,15267,paczka,45,8,16,35715,2021-01-17
12790,7083,19472,paczka,62,23,35,1665,2021-09-28
12791,7083,9384,paczka,46,84,33,19036,2021-09-28
12792,7084,13085,list,34,7,19,495,2021-01-13
12793,7085,3144,paczka,34,38,95,47796,2021-08-24
12794,7086,15355,list,46,48,2,471,2021-08-05
12795,7087,16658,paleta,46,96,44,83973,2021-05-09
12796,7088,18896,paleta,73,89,52,99641,2021-06-28
12797,7089,6033,list,32,22,1,772,2021-06-19
12798,7090,3593,paczka,56,9,92,11802,2021-05-11
12799,7091,11631,paleta,75,92,70,161064,2021-10-05
12800,7092,12528,paleta,22,95,37,51044,2021-02-20
12801,7093,13737,paczka,45,85,58,5794,2021-08-25
12802,7093,443,paleta,52,36,73,101906,2021-08-25
12803,7093,17022,paczka,80,43,95,21393,2021-08-25
12804,7093,8306,paczka,41,88,7,45694,2021-08-25
12805,7094,3595,paleta,97,22,33,107932,2021-02-18
12806,7095,2635,paleta,47,95,34,91034,2021-06-19
12807,7095,5434,paczka,7,50,34,9659,2021-06-19
12808,7096,5903,paczka,64,69,57,2953,2021-06-06
12809,7097,7920,paczka,49,82,59,27339,2021-05-14
12810,7098,14191,paleta,87,89,90,184065,2021-07-17
12811,7099,13342,paleta,83,69,58,136065,2021-07-18
12812,7099,1415,paleta,81,64,40,30159,2021-07-18
12813,7099,19269,paczka,34,13,15,40107,2021-07-18
12814,7100,17299,paleta,35,28,71,110756,2021-01-04
12815,7101,1922,paczka,38,41,70,2158,2021-02-10
12816,7102,18020,list,48,22,2,735,2021-03-15
12817,7103,4121,paleta,71,51,71,69046,2021-04-22
12818,7104,13526,paczka,77,18,82,6464,2021-08-05
12819,7105,189,paczka,85,29,50,23348,2021-06-21
12820,7106,19900,paczka,91,45,7,13696,2021-03-12
12821,7107,18141,paczka,63,84,37,5238,2021-06-09
12822,7108,3738,paczka,56,73,51,2551,2021-02-09
12823,7109,14194,list,27,21,9,634,2021-03-07
12824,7109,8136,list,35,31,2,972,2021-03-07
12825,7109,17271,paleta,38,58,95,187763,2021-03-07
12826,7110,7767,paczka,41,94,78,24562,2021-05-19
12827,7110,8443,paczka,65,42,88,43675,2021-05-19
12828,7110,2481,list,46,42,2,766,2021-05-19
12829,7111,19804,list,20,27,10,705,2021-09-12
12830,7111,7469,paleta,79,51,92,127794,2021-09-12
12831,7112,8429,paleta,62,78,20,65245,2021-09-12
12832,7113,1020,paczka,27,51,32,39847,2021-10-11
12833,7113,7959,paczka,34,47,17,17739,2021-10-11
12834,7113,5667,paleta,69,29,94,58552,2021-10-11
12835,7113,19460,list,49,6,18,302,2021-10-11
12836,7114,2200,list,21,25,10,687,2021-06-18
12837,7115,13457,paczka,20,26,50,45405,2021-06-03
12838,7116,14398,list,24,43,3,36,2021-10-11
12839,7117,17864,paleta,41,74,99,148315,2021-10-25
12840,7117,99,list,11,10,10,678,2021-10-25
12841,7118,16471,paleta,81,41,37,97752,2021-04-27
12842,7119,6153,paczka,10,38,63,7071,2021-03-15
12843,7120,3394,list,43,32,13,360,2021-01-04
12844,7120,5912,list,14,31,3,659,2021-01-04
12845,7121,17785,list,11,28,19,213,2021-01-27
12846,7122,15672,paczka,99,81,87,37519,2021-03-23
12847,7123,3177,paleta,49,41,45,113938,2021-04-26
12848,7124,1406,list,15,44,1,958,2021-04-03
12849,7125,12882,paczka,65,28,47,20104,2021-08-09
12850,7125,3133,list,35,49,17,687,2021-08-09
12851,7125,5854,list,18,39,1,131,2021-08-09
12852,7126,221,paczka,31,98,95,12874,2021-08-23
12853,7127,15944,paczka,93,42,6,11066,2021-02-02
12854,7127,16820,list,12,42,3,55,2021-02-02
12855,7128,19165,paczka,94,40,78,15790,2021-01-14
12856,7129,5218,list,8,22,1,208,2021-05-17
12857,7130,12039,list,21,6,18,281,2021-07-14
12858,7130,6303,paczka,49,36,96,24907,2021-07-14
12859,7130,17765,paleta,80,35,54,157674,2021-07-14
12860,7130,12509,paleta,50,75,54,194158,2021-07-14
12861,7131,4568,paleta,65,76,52,127951,2021-01-03
12862,7132,687,paleta,46,46,52,101095,2021-04-22
12863,7132,9677,list,5,20,19,159,2021-04-22
12864,7132,15675,paleta,66,67,93,28336,2021-04-22
12865,7133,6726,paczka,30,22,94,34059,2021-02-23
12866,7134,13864,list,38,49,11,398,2021-04-02
12867,7134,4129,paleta,69,76,38,121221,2021-04-02
12868,7134,881,list,35,19,9,671,2021-04-02
12869,7135,6902,paczka,75,80,17,43167,2021-04-02
12870,7136,19117,paczka,80,93,96,43713,2021-03-21
12871,7136,16927,paleta,70,66,79,151937,2021-03-21
12872,7137,19151,list,19,27,3,456,2021-10-15
12873,7137,767,list,10,41,1,106,2021-10-15
12874,7137,18150,paleta,32,35,27,154413,2021-10-15
12875,7137,3145,paleta,38,63,39,126758,2021-10-15
12876,7138,649,paleta,74,37,48,178545,2021-02-11
12877,7138,17584,paczka,51,43,38,31352,2021-02-11
12878,7138,3369,paczka,31,35,72,2983,2021-02-11
12879,7138,5613,list,32,27,15,466,2021-02-11
12880,7139,1088,list,28,14,10,762,2021-02-27
12881,7139,8107,list,22,31,17,231,2021-02-27
12882,7139,11501,paleta,79,25,36,171255,2021-02-27
12883,7140,17647,paczka,50,93,72,35849,2021-08-01
12884,7141,15693,paleta,50,83,40,106624,2021-09-13
12885,7141,5639,list,10,16,3,120,2021-09-13
12886,7142,15550,paczka,18,80,6,35552,2021-01-10
12887,7142,13152,list,23,6,3,231,2021-01-10
12888,7142,15938,paczka,28,47,33,2257,2021-01-10
12889,7142,3428,paleta,77,78,55,169675,2021-01-10
12890,7143,2154,list,9,16,18,125,2021-02-01
12891,7144,6739,list,28,23,2,194,2021-07-08
12892,7145,388,paczka,39,67,9,30227,2021-06-13
12893,7145,6531,paczka,70,90,48,5927,2021-06-13
12894,7145,2851,list,14,6,14,980,2021-06-13
12895,7145,5680,list,33,15,6,585,2021-06-13
12896,7146,4445,paleta,55,23,55,76953,2021-05-14
12897,7146,14191,paczka,28,59,12,44184,2021-05-14
12898,7147,6675,list,19,45,10,71,2021-09-18
12899,7148,12328,paczka,74,61,6,34237,2021-02-04
12900,7149,15641,list,11,12,9,580,2021-08-10
12901,7150,19387,list,18,33,12,581,2021-09-07
12902,7150,14967,paleta,83,87,83,132506,2021-09-07
12903,7151,16372,paczka,10,91,15,27565,2021-03-03
12904,7152,529,paleta,97,23,32,106531,2021-02-01
12905,7153,16402,list,23,30,14,402,2021-02-09
12906,7154,5321,list,43,28,10,314,2021-04-28
12907,7154,5493,paleta,20,77,42,132538,2021-04-28
12908,7155,8503,paczka,33,70,61,37094,2021-07-28
12909,7156,15452,paczka,79,25,27,10866,2021-03-03
12910,7156,11183,paleta,77,34,45,184649,2021-03-03
12911,7156,15433,paczka,16,18,37,37813,2021-03-03
12912,7156,12285,list,30,10,3,712,2021-03-03
12913,7157,13932,paczka,87,51,76,12282,2021-07-05
12914,7158,16509,paleta,70,80,31,157155,2021-10-06
12915,7159,11185,list,36,15,12,264,2021-09-01
12916,7159,13424,list,10,11,10,558,2021-09-01
12917,7159,16642,paleta,45,88,39,172274,2021-09-01
12918,7160,446,paleta,81,87,91,85959,2021-10-27
12919,7161,15262,list,15,25,16,691,2021-06-19
12920,7161,10924,list,40,7,16,612,2021-06-19
12921,7161,11555,paczka,49,84,89,40014,2021-06-19
12922,7161,18520,list,39,25,1,678,2021-06-19
12923,7162,18016,paleta,33,71,62,97378,2021-07-09
12924,7163,2151,paleta,25,23,36,192982,2021-10-02
12925,7163,18120,list,12,24,17,759,2021-10-02
12926,7163,6544,paleta,40,31,27,159951,2021-10-02
12927,7164,1837,list,15,22,6,723,2021-01-30
12928,7164,13269,paleta,44,24,99,174280,2021-01-30
12929,7164,15490,paleta,75,21,20,58371,2021-01-30
12930,7164,15516,paczka,70,86,49,30925,2021-01-30
12931,7165,806,list,11,26,16,663,2021-04-13
12932,7165,8657,paleta,52,38,58,147100,2021-04-13
12933,7165,12363,paczka,7,91,77,18018,2021-04-13
12934,7166,4285,paczka,7,94,82,30800,2021-10-15
12935,7166,7485,paleta,45,39,37,67816,2021-10-15
12936,7166,17065,paleta,82,95,83,182016,2021-10-15
12937,7166,13462,paczka,65,79,20,7576,2021-10-15
12938,7167,215,paczka,24,29,49,49412,2021-10-21
12939,7168,14746,list,8,38,9,536,2021-06-10
12940,7168,19535,paczka,58,82,40,44459,2021-06-10
12941,7168,12548,paleta,97,95,50,138288,2021-06-10
12942,7168,14850,list,32,31,15,345,2021-06-10
12943,7169,13083,paleta,86,57,73,90496,2021-01-11
12944,7170,2346,paleta,27,95,48,150211,2021-07-13
12945,7171,9529,list,11,12,13,94,2021-10-17
12946,7171,1545,paleta,66,24,78,44066,2021-10-17
12947,7171,17715,list,47,6,2,626,2021-10-17
12948,7171,3658,paleta,54,79,50,135367,2021-10-17
12949,7172,2414,list,20,31,11,335,2021-03-04
12950,7173,303,paleta,27,48,36,170887,2021-02-17
12951,7173,12721,paczka,13,13,83,36115,2021-02-17
12952,7174,4162,list,9,16,1,289,2021-05-23
12953,7174,4739,paleta,30,83,76,32643,2021-05-23
12954,7174,3436,paczka,36,38,75,45829,2021-05-23
12955,7175,2680,paczka,45,20,40,8686,2021-06-02
12956,7175,9596,list,42,7,14,24,2021-06-02
12957,7175,1999,paleta,38,59,48,33508,2021-06-02
12958,7176,6748,paczka,98,68,55,27815,2021-08-16
12959,7177,14684,paleta,55,56,72,161183,2021-09-18
12960,7177,12530,list,47,23,2,745,2021-09-18
12961,7178,9299,paleta,96,72,50,136033,2021-09-01
12962,7179,14800,paleta,64,78,22,183423,2021-02-27
12963,7180,17786,paczka,55,29,83,5862,2021-01-04
12964,7180,15948,paleta,23,39,79,128970,2021-01-04
12965,7180,1945,list,46,46,7,185,2021-01-04
12966,7181,9420,list,46,14,15,769,2021-06-28
12967,7181,6873,paczka,72,94,35,17627,2021-06-28
12968,7182,13335,list,29,47,2,171,2021-08-08
12969,7182,345,list,47,39,14,445,2021-08-08
12970,7182,4106,paczka,97,32,4,35345,2021-08-08
12971,7183,18082,paczka,97,5,70,17410,2021-04-23
12972,7184,10167,paczka,82,45,43,13418,2021-02-26
12973,7185,2807,list,32,10,4,25,2021-06-06
